WS10M_lag1,PREC,RH,MIN_TEMP,MAX_TEMP,WD_sin,SURF_PRESSSURE,WD_cos,AVG_TEMP,WS10M_lag2,PREC_lag1,SL_PRESSURE,YEAR,MO,DY,WS10M
4.46,0.87,82.37,23.58,29.67,0.345298199,99.78,0.9384930228,28.1,5.36,0.14,1011.6,2021,12,22,3.88
3.88,0.59,82.34,23.28,28.34,0.2300497372,99.73,0.9731788728,27.6,4.46,0.87,1011.1,2021,12,23,4.13
4.13,0.13,78.58,21.18,28.3,0.5060337641,99.76,0.8625136692,26.6,3.88,0.59,1011.5,2021,12,24,4.08
4.08,0.0,77.2,20.54,28.4,0.670426619,99.8,0.741975841,26.6,4.13,0.13,1011.8,2021,12,25,4.2
4.2,0.02,77.83,20.46,28.81,0.712026046,99.9,0.702153053,26.2,4.08,0.0,1013.0,2021,12,26,3.69
3.69,0.01,80.03,21.0,29.18,0.7181262978,99.88,0.6959127966,27.4,4.2,0.02,1012.5,2021,12,27,4.17
4.17,0.01,80.34,21.21,29.21,0.7205511117,99.8,0.6934018283,27.4,3.69,0.01,1011.3,2021,12,28,4.3
4.3,0.16,82.43,21.22,29.42,0.5328762761,99.7,0.8461931661,28.2,4.17,0.01,1010.7,2021,12,29,4.52
4.52,1.24,81.9,22.86,29.65,0.6279630576,99.73,0.7782431485,27.6,4.3,0.16,1011.6,2021,12,30,2.39
2.39,2.27,80.41,23.81,29.58,0.6921431739,99.77,0.7217602281,27.3,4.52,1.24,1012.1,2021,12,31,1.93
1.93,4.03,83.19,23.62,30.24,0.6494480483,99.77,0.7604059656,27.6,2.39,2.27,1011.9,2022,1,1,3.18
3.18,3.49,84.8,24.13,29.81,0.6678325555,99.68,0.7443115462,28.3,1.93,4.03,1011.0,2022,1,2,4.48
4.48,17.9,87.43,23.82,29.27,0.4003490326,99.66,0.9163627296,28.3,3.18,3.49,1011.1,2022,1,3,6.25
6.25,4.02,86.17,23.91,29.42,0.3971478906,99.73,0.9177546257,27.4,4.48,17.9,1011.6,2022,1,4,6.11
6.11,3.68,86.58,23.28,29.24,0.1993679344,99.75,0.9799247046,24.9,6.25,4.02,1012.1,2022,1,5,5.19
5.19,3.02,86.73,24.24,29.08,0.5299192642,99.67,0.8480480962,29.0,6.11,3.68,1010.8,2022,1,6,5.56
5.56,2.88,84.16,23.5,30.0,0.5402403205,99.71,0.8415107819,28.4,5.19,3.02,1011.9,2022,1,7,3.87
3.87,1.57,85.18,23.37,28.75,0.5735764364,99.75,0.8191520443,28.2,5.56,2.88,1012.3,2022,1,8,4.37
4.37,3.05,84.14,23.5,28.98,0.496973961,99.64,0.8677654534,29.6,3.87,1.57,1010.9,2022,1,9,4.77
4.77,1.6,85.01,23.87,28.29,0.4984877398,99.63,0.8668967489,27.4,4.37,3.05,1010.5,2022,1,10,3.68
3.68,0.44,84.39,23.02,29.73,0.272280247,99.62,0.9622179935,27.4,4.77,1.6,1011.8,2022,1,11,4.72
4.72,1.25,84.18,23.42,29.91,0.1512608202,99.6,0.9884938868,25.7,3.68,0.44,1011.5,2022,1,12,3.75
3.75,2.46,82.87,24.05,30.18,0.3746065934,99.56,0.9271838546,28.4,4.72,1.25,1010.1,2022,1,13,3.18
3.18,0.62,83.0,24.53,29.58,0.1512608202,99.6,-0.9884938868,28.6,3.75,2.46,1010.6,2022,1,14,1.81
1.81,0.76,80.43,24.54,30.52,0.3403795502,99.61,0.940288127,27.4,3.18,0.62,1010.7,2022,1,15,2.15
2.15,6.26,83.16,24.04,30.16,0.6129070537,99.66,0.7901550124,28.1,1.81,0.76,1011.4,2022,1,16,4.72
4.72,3.28,83.14,23.79,29.68,0.5591929035,99.81,0.8290375726,28.1,2.15,6.26,1012.6,2022,1,17,5.09
5.09,1.31,82.98,23.38,29.49,0.507538363,99.81,0.8616291604,25.8,4.72,3.28,1011.9,2022,1,18,5.32
5.32,0.13,80.27,22.86,29.1,0.5284383347,99.68,0.8489716876,28.9,5.09,1.31,1011.6,2022,1,19,6.0
6.0,0.0,75.72,21.63,28.51,0.3955455026,99.64,0.9184463813,27.9,5.32,0.13,1011.8,2022,1,20,4.79
4.79,0.0,72.19,20.89,28.22,0.2605045086,99.71,0.9654726309,26.1,6.0,0.0,1010.5,2022,1,21,3.24
3.24,0.0,67.9,21.34,29.2,-0.0191974424,99.6,0.9998157121,25.4,4.79,0.0,1010.8,2022,1,22,1.93
1.93,0.0,77.16,22.09,28.84,-0.7705132428,99.59,-0.6374239897,24.8,3.24,0.0,1010.5,2022,1,23,1.73
1.73,0.11,77.49,22.2,28.83,-0.156434465,99.53,-0.9876883406,25.6,1.93,0.0,1009.9,2022,1,24,2.32
2.32,0.34,80.61,21.95,27.88,-0.4663866403,99.53,-0.8845809752,24.8,1.73,0.11,1010.0,2022,1,25,1.99
1.99,0.45,80.7,22.41,27.93,-0.9654726309,99.54,0.2605045086,26.2,2.32,0.34,1010.4,2022,1,26,1.95
1.95,0.17,76.19,21.93,27.92,0.7277727577,99.52,0.6858183529,26.4,1.99,0.45,1010.1,2022,1,27,3.44
3.44,0.28,80.07,21.45,29.62,0.5692795234,99.55,0.822144041,27.3,1.95,0.17,1010.2,2022,1,28,3.75
3.75,1.07,83.41,23.66,30.56,0.8405666035,99.59,0.5417082103,26.9,3.44,0.28,1012.1,2022,1,29,2.54
2.54,0.75,80.65,24.17,29.79,-0.08889429687,99.61,0.9960410654,28.0,3.75,1.07,1010.2,2022,1,30,2.02
2.02,4.18,82.84,23.85,30.43,0.5210096318,99.53,0.8535507973,27.9,2.54,0.75,1010.8,2022,1,31,4.2
4.2,0.09,77.85,22.0,29.77,0.6678325555,99.54,0.7443115462,29.9,2.02,4.18,1009.3,2022,2,1,4.52
4.52,0.0,73.92,20.07,29.6,0.7095707365,99.6,0.70463421,27.2,4.2,0.09,1011.3,2022,2,2,3.21
3.21,0.01,76.15,22.82,28.71,-0.313992456,99.67,0.9494254776,26.9,4.52,0.0,1010.4,2022,2,3,1.88
1.88,0.0,73.29,22.06,29.28,0.03141075908,99.54,0.9995065604,27.1,3.21,0.01,1009.0,2022,2,4,2.05
2.05,0.1,72.52,22.92,30.08,0.6333808726,99.57,0.7738402097,27.9,1.88,0.0,1010.5,2022,2,5,1.95
1.95,0.06,73.36,21.64,30.1,0.6547408137,99.72,0.7558534692,29.4,2.05,0.1,1011.5,2022,2,6,4.03
4.03,0.68,80.37,22.69,28.98,0.4663866403,99.74,0.8845809752,26.4,1.95,0.06,1012.0,2022,2,7,5.07
5.07,0.01,74.72,21.92,29.19,0.4115143586,99.66,0.9114032766,27.8,4.03,0.68,1009.9,2022,2,8,4.82
4.82,0.3,75.4,21.82,28.88,0.5150380749,99.6,0.8571673007,28.9,5.07,0.01,1009.5,2022,2,9,5.41
5.41,5.41,83.81,22.73,29.16,0.4632960351,99.49,0.8862035792,27.9,4.82,0.3,1010.1,2022,2,10,2.74
2.74,5.56,80.87,23.8,29.14,0.7749444887,99.49,0.6320293027,26.5,5.41,5.41,1009.8,2022,2,11,2.62
2.62,21.58,80.88,24.13,29.19,0.5015107372,99.46,0.8651514206,28.2,2.74,5.56,1008.9,2022,2,12,2.34
2.34,11.71,88.64,24.07,26.59,0.4273578634,99.42,0.9040825497,25.4,2.62,21.58,1009.5,2022,2,13,2.38
2.38,1.99,82.77,23.73,28.88,0.6441236298,99.43,0.7649214009,28.7,2.34,11.71,1007.5,2022,2,14,4.85
4.85,0.02,76.66,22.6,29.58,0.4586495545,99.43,0.8886172327,28.3,2.38,1.99,1009.3,2022,2,15,5.31
5.31,0.0,76.62,21.87,29.13,0.4003490326,99.31,0.9163627296,27.1,4.85,0.02,1007.8,2022,2,16,5.1
5.1,0.0,74.21,21.64,29.46,0.5533915492,99.23,0.8329212407,26.6,5.31,0.0,1007.1,2022,2,17,4.08
4.08,4.37,77.27,21.74,29.59,0.4446351792,99.39,0.8957117602,27.1,5.1,0.0,1008.6,2022,2,18,2.39
2.39,15.02,85.52,24.11,29.08,0.3551069624,99.57,0.9348256764,28.2,4.08,4.37,1010.3,2022,2,19,2.56
2.56,1.16,85.93,24.47,29.04,0.2027872954,99.54,0.9792228106,26.1,2.39,15.02,1010.2,2022,2,20,3.72
3.72,0.7,79.9,24.31,30.57,0.4617486132,99.5,0.8870108332,28.3,2.56,1.16,1009.9,2022,2,21,2.0
2.0,2.07,77.35,23.56,30.89,0.5135412521,99.6,0.8580649057,29.0,3.72,0.7,1010.1,2022,2,22,1.82
1.82,43.25,79.04,22.01,30.45,0.9121201162,99.75,0.4099230338,25.6,2.0,2.07,1012.7,2022,2,23,1.81
1.81,34.01,82.86,23.68,29.57,0.5620833779,99.8,0.8270805743,28.6,1.82,43.25,1013.0,2022,2,24,3.86
3.86,2.09,80.59,23.02,29.63,0.4984877398,99.75,0.8668967489,29.1,1.81,34.01,1011.5,2022,2,25,4.89
4.89,5.3,81.78,23.43,30.26,0.5863723567,99.69,0.8100416404,25.4,3.86,2.09,1012.5,2022,2,26,4.14
4.14,0.42,79.86,22.73,30.16,0.6387678175,99.71,0.769399555,27.8,4.89,5.3,1012.0,2022,2,27,5.44
5.44,0.04,79.25,21.95,30.09,0.5417082103,99.7,0.8405666035,28.4,4.14,0.42,1012.1,2022,2,28,4.99
4.99,0.04,78.26,22.53,30.15,0.4954586684,99.67,0.8686315144,29.8,5.44,0.04,1010.6,2022,3,1,5.89
5.89,0.55,81.34,22.47,29.23,0.4893824517,99.58,0.8720692724,25.8,4.99,0.04,1009.9,2022,3,2,6.05
6.05,0.54,81.44,24.09,29.42,0.4617486132,99.49,0.8870108332,30.1,5.89,0.55,1008.6,2022,3,3,6.25
6.25,2.53,85.28,24.22,28.52,-0.144356201,99.55,0.9895257891,28.9,6.05,0.54,1010.4,2022,3,4,4.77
4.77,0.31,83.31,24.3,28.77,0.04013179253,99.53,0.9991943951,28.6,6.25,2.53,1009.7,2022,3,5,4.93
4.93,0.01,80.79,23.64,29.42,-0.0191974424,99.49,0.9998157121,26.5,4.77,0.31,1010.4,2022,3,6,3.49
3.49,4.85,82.78,24.18,30.08,-0.2655561175,99.53,0.9640954042,26.8,4.93,0.01,1010.3,2022,3,7,2.28
2.28,7.88,80.75,24.29,30.26,0.5372996083,99.54,0.8433914458,27.9,3.49,4.85,1010.7,2022,3,8,3.27
3.27,0.25,76.26,22.45,31.29,0.725374371,99.48,0.6883545757,28.4,2.28,7.88,1008.7,2022,3,9,3.87
3.87,0.97,75.84,22.4,30.95,0.7229671459,99.48,0.6908824111,28.9,3.27,0.25,1009.4,2022,3,10,2.4
2.4,4.92,78.2,24.19,29.5,0.6896195437,99.43,0.7241718614,28.8,3.87,0.97,1009.4,2022,3,11,2.67
2.67,7.22,81.07,23.41,30.3,0.4832823833,99.34,0.875464527,27.9,2.4,4.92,1008.1,2022,3,12,3.91
3.91,1.76,79.89,23.74,30.57,0.6441236298,99.38,0.7649214009,26.1,2.67,7.22,1008.1,2022,3,13,3.81
3.81,0.57,77.78,24.19,30.92,0.3955455026,99.42,0.9184463813,26.8,3.91,1.76,1008.5,2022,3,14,3.4
3.4,0.25,77.01,23.5,29.82,-0.1027925368,99.41,0.9947028171,26.9,3.81,0.57,1008.3,2022,3,15,2.73
2.73,0.49,80.42,25.12,28.95,-0.940288127,99.38,0.3403795502,27.9,3.4,0.25,1008.7,2022,3,16,2.54
2.54,8.85,80.51,25.07,30.15,-0.9925461516,99.37,0.1218693434,29.9,2.73,0.49,1007.2,2022,3,17,2.43
2.43,2.93,79.21,25.52,29.32,-0.9085081775,99.38,-0.4178670738,28.4,2.54,8.85,1009.1,2022,3,18,3.48
3.48,2.78,84.1,25.27,28.92,-0.9822872507,99.38,-0.1873813146,28.5,2.43,2.93,1008.7,2022,3,19,4.67
4.67,1.5,82.56,25.76,29.43,-0.9829353491,99.39,-0.1839513506,28.8,3.48,2.78,1009.6,2022,3,20,5.2
5.2,0.28,81.31,25.26,29.9,-0.9645574185,99.43,-0.26387305,29.2,4.67,1.5,1008.2,2022,3,21,4.43
4.43,0.15,79.94,25.36,29.99,-0.9659258263,99.42,-0.2588190451,29.15,5.2,0.28,1009.1,2022,3,22,3.78
3.78,0.17,81.0,25.32,30.08,-0.7782431485,99.39,-0.6279630576,29.1,4.43,0.15,1008.8,2022,3,23,3.1
3.1,0.28,78.28,25.48,29.71,-0.813100761,99.39,-0.5821229702,28.1,3.78,0.17,1008.4,2022,3,24,3.41
3.41,0.49,77.08,24.86,30.4,-0.6170358751,99.48,-0.786935022,27.9,3.1,0.28,1010.6,2022,3,25,3.06
3.06,2.32,77.49,25.73,30.44,-0.3338068592,99.63,-0.9426414911,28.8,3.41,0.49,1010.6,2022,3,26,2.97
2.97,3.63,77.9,24.63,31.4,0.01221700084,99.64,-0.9999253697,27.6,3.06,2.32,1011.0,2022,3,27,2.08
2.08,3.35,80.13,25.21,31.1,-0.2266513074,99.62,-0.9739759673,29.2,2.97,3.63,1011.6,2022,3,28,2.38
2.38,5.45,79.85,25.37,31.15,-0.1925219665,99.55,-0.981292664,27.8,2.08,3.35,1009.2,2022,3,29,2.94
2.94,13.55,83.73,25.63,29.8,-0.3599968081,99.54,-0.9329535348,29.1,2.38,5.45,1009.9,2022,3,30,3.5
3.5,3.45,80.86,24.88,30.57,-0.4802234974,99.55,-0.8771461637,28.9,2.94,13.55,1009.7,2022,3,31,2.9
2.9,3.5,83.8,25.38,29.74,-0.5299192642,99.59,-0.8480480962,28.9,3.5,3.45,1010.2,2022,4,1,3.52
3.52,6.56,83.72,25.41,29.6,-0.6441236298,99.68,-0.7649214009,29.4,2.9,3.5,1010.8,2022,4,2,2.88
2.88,4.35,81.28,25.74,28.83,-0.7229671459,99.58,-0.6908824111,29.5,3.52,6.56,1009.9,2022,4,3,2.57
2.57,14.54,80.92,25.16,30.01,-0.9329535348,99.58,-0.3599968081,28.9,2.88,4.35,1010.8,2022,4,4,1.84
1.84,64.04,86.4,24.85,28.68,-0.8771461637,99.74,-0.4802234974,28.9,2.57,14.54,1012.0,2022,4,5,2.7
2.7,61.86,84.31,24.26,27.62,-0.9907478405,99.82,-0.1357155724,28.0,1.84,64.04,1012.0,2022,4,6,1.74
1.74,17.03,77.77,25.39,30.36,-0.9945218954,99.66,0.1045284633,28.8,2.7,61.86,1010.6,2022,4,7,1.62
1.62,25.69,84.2,25.22,28.88,-0.882126866,99.61,-0.4710118812,27.3,1.74,17.03,1010.1,2022,4,8,2.03
2.03,7.75,83.13,24.96,28.81,-0.9816271834,99.54,-0.1908089954,26.5,1.62,25.69,1009.4,2022,4,9,3.2
3.2,38.06,85.13,24.77,28.2,-0.9568135841,99.47,0.2907021936,24.9,2.03,7.75,1008.6,2022,4,10,4.05
4.05,23.07,84.45,25.15,28.73,-0.9975640503,99.36,0.06975647374,27.1,3.2,38.06,1007.7,2022,4,11,3.4
3.4,14.18,86.78,25.67,28.59,-0.8415107819,99.33,-0.5402403205,28.4,4.05,23.07,1007.1,2022,4,12,2.76
2.76,6.49,89.12,24.99,27.51,-0.4210358134,99.36,-0.9070440143,27.9,3.4,14.18,1007.3,2022,4,13,3.22
3.22,3.36,84.98,24.91,29.26,-0.4368017884,99.42,-0.899557779,28.2,2.76,6.49,1008.1,2022,4,14,3.59
3.59,3.06,85.65,24.9,29.64,-0.5,99.41,-0.8660254038,28.9,3.22,3.36,1008.1,2022,4,15,3.1
3.1,1.76,85.61,24.89,29.71,-0.3387379202,99.31,-0.940880769,29.2,3.59,3.06,1007.2,2022,4,16,3.57
3.57,3.45,85.84,26.16,29.22,-0.4832823833,99.38,-0.875464527,29.1,3.1,1.76,1008.2,2022,4,17,3.29
3.29,5.77,87.73,25.91,28.75,-0.9378889346,99.5,-0.3469356516,28.8,3.57,3.45,1009.7,2022,4,18,3.49
3.49,11.36,88.08,26.05,28.58,-0.9897762309,99.61,-0.1426289337,28.8,3.29,5.77,1010.2,2022,4,19,4.15
4.15,5.18,87.5,25.9,29.38,-0.9583225745,99.42,-0.2856883674,28.9,3.49,11.36,1008.1,2022,4,20,2.23
2.23,5.83,87.59,26.03,29.7,-0.6832737737,99.36,-0.7301622766,28.8,4.15,5.18,1007.6,2022,4,21,2.93
2.93,18.24,88.11,25.51,29.16,-0.6896195437,99.49,-0.7241718614,29.6,2.23,5.83,1009.5,2022,4,22,3.38
3.38,8.29,83.76,25.27,28.18,-0.9979156183,99.54,-0.06453230825,28.1,2.93,18.24,1009.5,2022,4,23,1.63
1.63,6.63,79.11,25.38,30.09,-0.8415107819,99.37,0.5402403205,28.9,3.38,8.29,1007.6,2022,4,24,1.5
1.5,12.23,86.11,25.77,29.41,-0.7975839288,99.34,-0.6032079877,28.6,1.63,6.63,1007.7,2022,4,25,2.07
2.07,7.28,82.18,26.15,30.48,-0.9626917464,99.38,-0.270600446,29.1,1.5,12.23,1007.7,2022,4,26,1.58
1.58,19.18,83.03,25.79,30.69,-0.7793379649,99.33,-0.6266038114,29.6,2.07,7.28,1007.5,2022,4,27,1.9
1.9,14.61,86.5,26.02,29.26,-0.5807029557,99.46,-0.8141155184,28.8,1.58,19.18,1008.9,2022,4,28,2.92
2.92,8.41,85.34,26.17,29.76,-0.6921431739,99.49,-0.7217602281,28.5,1.9,14.61,1009.1,2022,4,29,2.65
2.65,4.75,86.32,26.45,29.35,-0.9205048535,99.38,-0.3907311285,29.4,2.92,8.41,1007.5,2022,4,30,3.96
3.96,8.1,86.73,26.3,29.14,-0.7325428988,99.33,-0.680720869,29.1,2.65,4.75,1007.1,2022,5,1,5.77
5.77,8.18,87.73,26.43,29.53,-0.9694453499,99.27,-0.2453073859,30.0,3.96,8.1,1006.6,2022,5,2,4.98
4.98,2.82,88.49,27.06,29.48,-0.899557779,99.32,-0.4368017884,29.8,5.77,8.18,1007.2,2022,5,3,3.98
3.98,4.19,86.52,26.97,29.5,-0.8720692724,99.4,-0.4893824517,30.4,4.98,2.82,1008.3,2022,5,4,4.12
4.12,8.98,86.61,26.8,29.35,-0.9636304532,99.38,-0.2672383761,29.7,3.98,4.19,1007.6,2022,5,5,4.72
4.72,3.07,80.3,25.56,29.04,-0.9739759673,99.36,-0.2266513074,28.4,4.12,8.98,1007.2,2022,5,6,4.15
4.15,2.55,85.93,26.01,29.41,-0.9832549076,99.24,-0.1822355255,29.1,4.72,3.07,1006.3,2022,5,7,4.35
4.35,2.11,86.51,26.52,29.67,-0.9743700648,99.09,-0.2249510543,30.6,4.15,2.55,1009.3,2022,5,8,5.07
5.07,11.06,87.21,26.97,29.24,-0.9631625668,99.1,-0.2689198206,30.9,4.35,2.11,1004.8,2022,5,9,6.51
6.51,8.51,87.61,26.47,28.79,-0.9900236577,99.15,-0.1409012319,29.8,5.07,11.06,1005.0,2022,5,10,5.87
5.87,2.73,86.55,26.19,28.69,-0.9531906678,99.26,-0.3023698908,30.8,6.51,8.51,1006.7,2022,5,11,7.02
7.02,17.65,87.63,26.66,28.66,-0.8694949295,99.36,-0.4939418666,28.8,5.87,2.73,1007.6,2022,5,12,7.24
7.24,13.21,87.13,25.8,28.84,-0.8729220773,99.35,-0.4878596591,26.9,7.02,17.65,1007.5,2022,5,13,7.81
7.81,25.24,85.14,25.79,28.77,-0.9128341772,99.4,-0.4083304604,28.1,7.24,13.21,1008.5,2022,5,14,7.38
7.38,13.02,85.9,25.82,28.67,-0.9414705448,99.48,-0.3370952584,28.5,7.81,25.24,1008.8,2022,5,15,6.69
6.69,6.36,89.22,25.86,28.52,-0.8201518759,99.38,-0.5721458734,28.1,7.38,13.02,1007.9,2022,5,16,6.57
6.57,11.81,89.47,26.21,28.58,-0.7727335735,99.27,-0.6347305132,27.9,6.69,6.36,1007.0,2022,5,17,7.71
7.71,9.51,89.04,26.56,28.38,-0.7169106077,99.36,-0.6971651029,28.1,6.57,11.81,1008.3,2022,5,18,8.65
8.65,9.63,88.73,26.22,28.16,-0.6984152854,99.52,-0.7156927337,28.0,7.71,9.51,1010.0,2022,5,19,7.78
7.78,3.36,89.26,26.21,28.35,-0.7181262978,99.53,-0.6959127966,28.3,8.65,9.63,1010.0,2022,5,20,6.05
6.05,1.93,87.67,25.98,28.4,-0.8300122851,99.49,-0.557745109,29.1,7.78,3.36,1009.3,2022,5,21,6.14
6.14,1.81,87.11,25.92,28.81,-0.9342044743,99.37,-0.3567379993,29.4,6.05,1.93,1007.8,2022,5,22,6.59
6.59,5.8,89.1,25.88,28.65,-0.8788171127,99.27,-0.4771587603,28.8,6.14,1.81,1006.9,2022,5,23,5.84
5.84,18.78,89.69,26.26,28.14,-0.7826081569,99.47,-0.6225146366,29.2,6.59,5.8,1009.5,2022,5,24,6.36
6.36,9.36,88.97,25.67,28.15,-0.7181262978,99.54,-0.6959127966,27.8,5.84,18.78,1010.0,2022,5,25,4.92
4.92,11.74,89.0,25.57,28.27,-0.739631095,99.62,-0.6730125135,27.6,6.36,9.36,1010.5,2022,5,26,5.93
5.93,9.1,86.28,25.5,28.52,-0.8779829754,99.59,-0.4786918579,26.9,4.92,11.74,1009.9,2022,5,27,5.82
5.82,8.82,87.65,25.8,28.15,-0.8804773535,99.51,-0.474088209,28.4,5.93,9.1,1009.6,2022,5,28,6.46
6.46,12.68,88.56,25.85,28.0,-0.822144041,99.5,-0.5692795234,27.4,5.82,8.82,1009.6,2022,5,29,6.34
6.34,31.34,88.34,25.73,27.89,-0.8141155184,99.44,-0.5807029557,27.2,6.46,12.68,1008.3,2022,5,30,6.93
6.93,18.25,86.71,25.34,27.0,-0.9135454576,99.41,-0.4067366431,25.9,6.34,31.34,1008.7,2022,5,31,7.04
7.04,10.32,86.64,25.63,28.0,-0.9366721892,99.35,-0.3502073813,27.1,6.93,18.25,1007.9,2022,6,1,6.36
6.36,7.89,86.84,25.66,28.31,-0.9578224948,99.35,-0.2873605198,28.8,7.04,10.32,1007.7,2022,6,2,6.38
6.38,5.77,89.69,25.82,28.16,-0.9390942521,99.31,-0.3436596946,28.9,6.36,7.89,1007.5,2022,6,3,5.79
5.79,2.25,90.09,25.63,27.72,-0.873772223,99.34,-0.4863353804,28.9,6.38,5.77,1007.5,2022,6,4,5.34
5.34,2.57,88.34,25.59,27.99,-0.8151277957,99.34,-0.5792811723,28.4,5.79,2.25,1007.9,2022,6,5,6.28
6.28,3.69,87.87,25.56,28.17,-0.8241261886,99.38,-0.5664062369,28.9,5.34,2.57,1008.3,2022,6,6,5.89
5.89,2.81,88.84,25.58,27.45,-0.8120835269,99.46,-0.5835412114,28.6,6.28,3.69,1008.8,2022,6,7,5.67
5.67,2.66,88.25,25.28,28.14,-0.8651514206,99.44,-0.5015107372,29.1,5.89,2.81,1008.2,2022,6,8,5.72
5.72,2.36,89.82,25.75,27.81,-0.8517269341,99.39,-0.523985906,28.9,5.67,2.66,1008.3,2022,6,9,6.19
6.19,2.87,87.62,25.75,28.32,-0.8746197071,99.45,-0.4848096202,29.0,5.72,2.36,1009.2,2022,6,10,6.69
6.69,3.33,88.76,24.96,27.21,-0.9048270525,99.55,-0.4257792916,28.6,6.19,2.87,1009.4,2022,6,11,4.87
4.87,3.08,87.76,24.55,27.74,-0.8980275758,99.5,-0.4399391699,28.3,6.69,3.33,1009.5,2022,6,12,4.8
4.8,2.55,88.84,25.34,26.77,-0.9578224948,99.51,-0.2873605198,28.4,4.87,3.08,1009.2,2022,6,13,4.69
4.69,3.03,85.72,25.45,29.0,-0.9835714708,99.44,-0.1805191453,28.4,4.8,2.55,1008.7,2022,6,14,4.47
4.47,4.98,87.95,25.31,27.73,-0.9854078985,99.4,-0.1702094992,28.8,4.69,3.03,1007.9,2022,6,15,5.72
5.72,15.09,90.53,24.88,26.61,-0.9612616959,99.42,-0.2756373558,27.7,4.47,4.98,1007.7,2022,6,16,4.15
4.15,5.77,89.72,24.67,26.96,-0.8788171127,99.4,-0.4771587603,28.2,5.72,15.09,1007.9,2022,6,17,4.65
4.65,9.48,88.63,24.91,26.95,-0.7581343362,99.43,-0.6520984038,27.9,4.15,5.77,1008.2,2022,6,18,4.87
4.87,2.19,86.55,25.02,27.8,-0.9033352929,99.43,-0.4289351334,27.9,4.65,9.48,1008.4,2022,6,19,4.59
4.59,2.64,87.99,25.17,28.23,-0.9018325264,99.35,-0.4320857488,27.9,4.87,2.19,1007.9,2022,6,20,4.47
4.47,1.68,88.14,25.35,27.98,-0.9617413095,99.28,-0.2739592187,29.3,4.59,2.64,1007.3,2022,6,21,5.19
5.19,1.72,87.86,25.33,28.07,-0.8553642602,99.43,-0.5180270094,29.2,4.47,1.68,1008.8,2022,6,22,5.54
5.54,2.47,85.66,25.12,28.03,-0.9163627296,99.51,-0.4003490326,28.3,5.19,1.72,1009.1,2022,6,23,5.11
5.11,3.37,86.11,25.78,28.41,-0.9739759673,99.46,-0.2266513074,28.8,5.54,2.47,1008.7,2022,6,24,5.83
5.83,3.78,84.51,25.61,28.28,-0.9578224948,99.38,-0.2873605198,29.3,5.11,3.37,1007.5,2022,6,25,7.06
7.06,2.6,85.65,25.64,28.7,-0.9859960371,99.37,-0.1667687467,28.8,5.83,3.78,1008.2,2022,6,26,5.6
5.6,0.38,86.46,25.71,28.79,-0.9874138068,99.45,-0.1581580673,29.4,7.06,2.6,1008.7,2022,6,27,5.08
5.08,0.82,87.24,25.77,27.76,-0.998889875,99.4,0.04710645071,29.6,5.6,0.38,1008.3,2022,6,28,6.09
6.09,1.43,86.37,25.56,28.56,-0.9999619231,99.32,0.008726535498,29.3,5.08,0.82,1007.1,2022,6,29,6.22
6.22,1.59,87.87,25.55,27.92,-0.9974407829,99.3,0.07149744433,28.5,6.09,1.43,1007.0,2022,6,30,6.81
6.81,0.57,87.63,25.19,28.23,-0.9998157121,99.3,-0.0191974424,29.1,6.22,1.59,1006.5,2022,7,1,6.13
6.13,3.42,87.8,25.72,28.2,-0.9981347984,99.23,-0.06104853953,29.6,6.81,0.57,1005.8,2022,7,2,6.37
6.37,8.24,88.56,25.01,27.18,-0.999390827,99.28,-0.0348994967,27.7,6.13,3.42,1007.4,2022,7,3,8.44
8.44,2.73,87.98,24.83,27.3,-0.9961946981,99.31,0.08715574275,28.5,6.37,8.24,1007.4,2022,7,4,6.02
6.02,1.88,88.4,24.73,27.15,-0.9993283938,99.34,-0.03664370871,28.0,8.44,2.73,1007.5,2022,7,5,5.38
5.38,1.52,86.72,24.52,28.03,-0.9974407829,99.46,-0.07149744433,28.2,6.02,1.88,1008.3,2022,7,6,5.53
5.53,2.18,88.98,24.39,26.64,-0.9992629164,99.58,-0.03838780909,28.6,5.38,1.52,1009.3,2022,7,7,5.04
5.04,0.52,87.5,24.3,27.2,-0.9958843986,99.5,0.0906325802,28.1,5.53,2.18,1008.5,2022,7,8,5.64
5.64,0.45,86.96,24.4,27.52,-0.9997014898,99.37,-0.02443217815,28.1,5.04,0.52,1008.1,2022,7,9,6.63
6.63,4.03,84.34,24.64,27.51,-0.9969173337,99.46,-0.07845909573,28.5,5.64,0.45,1009.5,2022,7,10,5.73
5.73,1.47,82.11,24.41,27.48,-0.9163627296,99.69,-0.4003490326,27.6,6.63,4.03,1011.5,2022,7,11,6.4
6.4,0.13,87.51,24.05,27.08,-0.9483236552,99.61,-0.3173046564,28.6,5.73,1.47,1010.8,2022,7,12,5.85
5.85,0.36,85.58,24.87,27.86,-0.9291325715,99.46,-0.3697467573,27.9,6.4,0.13,1009.6,2022,7,13,7.42
7.42,1.24,84.21,25.23,28.29,-0.9310558159,99.35,-0.3648767843,28.13333333,5.85,0.36,1008.278802,2022,7,14,7.3
7.3,1.07,87.45,25.04,28.42,-0.9149596678,99.33,-0.4035452964,28.36666667,7.42,1.24,1007.6,2022,7,15,5.49
5.49,1.65,89.16,25.04,28.07,-0.9284858269,99.4,-0.3713678356,28.6,7.3,1.07,1008.1,2022,7,16,5.09
