WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,WD_cos,AVG_TEMP,WS10M_lag2,SURF_PRESSSURE,MAX_TEMP,RH_lag1,WD_sin_lag1,WD_sin_lag2,SL_PRESSURE,PREC_lag1,YEAR,MO,DY,WS10M
6.34,89.58,25.39,14.44,-0.9372819895,-0.3485720473,26.7,5.83,99.54,27.93,86.9,-0.8894163733,-0.940880769,1009.6,12.98,2021,7,27,5.65
5.65,89.22,25.32,4.7,-0.9557930148,-0.2940403252,28.2,6.34,99.58,27.81,89.58,-0.9372819895,-0.8894163733,1010.5,14.44,2021,7,28,5.6
5.6,87.97,24.64,0.64,-0.9659258263,-0.2588190451,27.6,5.65,99.56,28.18,89.22,-0.9557930148,-0.9372819895,1010.5,4.7,2021,7,29,4.86
4.86,88.0,25.24,0.52,-0.9795752496,-0.2010779211,28.8,5.6,99.67,28.19,87.97,-0.9659258263,-0.9557930148,1011.4,0.64,2021,7,30,5.34
5.34,88.27,25.22,0.27,-0.9947028171,-0.1027925368,28.9,4.86,99.69,27.85,88.0,-0.9795752496,-0.9659258263,1011.6,0.52,2021,7,31,5.35
5.35,89.13,25.14,0.43,-0.9747611942,-0.223250116,28.9,5.34,99.6,27.55,88.27,-0.9947028171,-0.9795752496,1010.3,0.27,2021,8,1,5.07
5.07,88.21,25.21,1.13,-0.8933713883,-0.4493189986,28.9,5.35,99.66,27.91,89.13,-0.9747611942,-0.9947028171,1011.5,0.43,2021,8,2,6.27
6.27,84.77,24.87,0.38,-0.9099612709,-0.4146932427,28.4,5.07,99.8,28.01,88.21,-0.8933713883,-0.9747611942,1012.1,1.13,2021,8,3,5.59
5.59,88.82,25.12,1.36,-0.9354440308,-0.3534748438,28.6,6.27,99.79,28.13,84.77,-0.9099612709,-0.8933713883,1012.2,0.38,2021,8,4,6.06
6.06,88.92,25.07,4.75,-0.9316912276,-0.3632512305,28.9,5.59,99.7,27.9,88.82,-0.9354440308,-0.9099612709,1010.9,1.36,2021,8,5,6.3
6.3,89.29,25.41,4.13,-0.8703556959,-0.4924235601,29.1,6.06,99.6,27.97,88.92,-0.9316912276,-0.9354440308,1009.3,4.75,2021,8,6,6.47
6.47,89.85,25.21,7.6,-0.9731788728,-0.2300497372,28.2,6.3,99.58,27.67,89.29,-0.8703556959,-0.9316912276,1009.7,4.13,2021,8,7,6.43
6.43,89.46,24.79,7.47,-0.8571673007,-0.5150380749,27.9,6.47,99.64,26.93,89.85,-0.9731788728,-0.8703556959,1014.4,7.6,2021,8,8,5.41
5.41,89.41,24.51,13.82,-0.882126866,-0.4710118812,27.9,6.43,99.68,26.87,89.46,-0.8571673007,-0.9731788728,1011.0,7.47,2021,8,9,5.27
5.27,86.71,24.76,2.05,-0.9329535348,-0.3599968081,27.4,5.41,99.59,27.64,89.41,-0.882126866,-0.8571673007,1010.0,13.82,2021,8,10,4.96
4.96,88.25,25.08,9.43,-0.9622179935,-0.272280247,28.2,5.27,99.58,27.56,86.71,-0.9329535348,-0.882126866,1009.9,2.05,2021,8,11,6.58
6.58,87.76,25.03,14.02,-0.9927573419,-0.1201368388,27.9,4.96,99.64,27.42,88.25,-0.9622179935,-0.9329535348,1010.6,9.43,2021,8,12,5.87
5.87,87.57,24.82,3.09,-0.9981347984,-0.06104853953,27.8,6.58,99.51,27.67,87.76,-0.9927573419,-0.9622179935,1009.4,14.02,2021,8,13,5.22
5.22,86.91,24.73,1.18,-0.999610115,-0.02792163872,28.2,5.87,99.4,27.39,87.57,-0.9981347984,-0.9927573419,1008.5,3.09,2021,8,14,5.96
5.96,89.13,25.0,0.86,-0.9918944426,-0.1270646086,28.3,5.22,99.46,27.52,86.91,-0.999610115,-0.9981347984,1009.2,1.18,2021,8,15,5.31
5.31,89.01,24.73,1.89,-0.8553642602,-0.5180270094,28.4,5.96,99.58,27.53,89.13,-0.9918944426,-0.999610115,1010.1,0.86,2021,8,16,4.55
4.55,90.37,24.57,2.95,-0.7477980905,-0.6639262127,28.4,5.31,99.65,27.43,89.01,-0.8553642602,-0.9918944426,1010.5,1.89,2021,8,17,5.49
5.49,86.92,24.27,5.41,-0.7349145951,-0.6781596699,27.4,4.55,99.65,27.44,90.37,-0.7477980905,-0.8553642602,1009.8,2.95,2021,8,18,5.55
5.55,87.48,24.14,1.38,-0.9265286309,-0.3762242631,28.0,5.49,99.48,28.3,86.92,-0.7349145951,-0.7477980905,1008.9,5.41,2021,8,19,4.25
4.25,86.88,24.9,1.58,-0.94776841,-0.3189593093,27.9,5.55,99.44,28.43,87.48,-0.9265286309,-0.7349145951,1008.8,1.38,2021,8,20,4.01
4.01,88.48,25.21,6.92,-0.940880769,-0.3387379202,28.2,4.25,99.52,27.44,86.88,-0.94776841,-0.9265286309,1009.7,1.58,2021,8,21,3.7
3.7,87.5,24.85,4.25,-0.8319541221,-0.5548444274,27.9,4.01,99.53,27.64,88.48,-0.940880769,-0.94776841,1009.6,6.92,2021,8,22,2.76
2.76,87.25,24.38,2.59,-0.5877852523,-0.8090169944,27.8,3.7,99.55,27.76,87.5,-0.8319541221,-0.940880769,1009.7,4.25,2021,8,23,3.52
3.52,85.92,24.11,3.22,-0.5210096318,-0.8535507973,27.9,2.76,99.57,28.28,87.25,-0.5877852523,-0.8319541221,1009.9,2.59,2021,8,24,4.21
4.21,88.0,24.79,14.17,-0.6717205893,-0.7408045963,26.9,3.52,99.48,28.01,85.92,-0.5210096318,-0.5877852523,1009.1,3.22,2021,8,25,5.27
5.27,86.38,25.48,17.05,-0.905568799,-0.4241994227,26.4,4.21,99.39,28.11,88.0,-0.6717205893,-0.5210096318,1008.4,14.17,2021,8,26,6.53
6.53,87.04,25.76,10.25,-0.9537169507,-0.3007057995,26.7,5.27,99.32,27.84,86.38,-0.905568799,-0.6717205893,1008.1,17.05,2021,8,27,6.53
6.53,88.23,25.43,9.87,-0.9588197349,-0.2840153447,28.5,6.53,99.28,27.55,87.04,-0.9537169507,-0.905568799,1007.4,10.25,2021,8,28,6.95
6.95,86.98,25.03,12.08,-0.9612616959,-0.2756373558,27.1,6.53,99.31,27.51,88.23,-0.9588197349,-0.9537169507,1007.4,9.87,2021,8,29,6.94
6.94,86.92,24.89,3.65,-0.9966373868,-0.08193850863,27.1,6.95,99.37,28.01,86.98,-0.9612616959,-0.9588197349,1008.1,12.08,2021,8,30,5.03
5.03,88.02,25.0,1.15,-0.9396926208,-0.3420201433,28.8,6.94,99.4,28.2,86.92,-0.9966373868,-0.9612616959,1008.6,3.65,2021,8,31,4.76
4.76,87.03,25.32,4.56,-0.9025852843,-0.4305110968,28.6,5.03,99.5,28.23,88.02,-0.9396926208,-0.9966373868,1009.0,1.15,2021,9,1,5.47
5.47,87.27,25.38,6.28,-0.9297764859,-0.3681245527,28.3,4.76,99.5,27.73,87.03,-0.9025852843,-0.9396926208,1009.0,4.56,2021,9,2,5.41
5.41,86.97,24.96,4.9,-0.8788171127,-0.4771587603,27.2,5.47,99.47,27.89,87.27,-0.9297764859,-0.9025852843,1008.6,6.28,2021,9,3,5.17
5.17,87.68,25.24,6.68,-0.8171448983,-0.5764323162,27.1,5.41,99.5,27.86,86.97,-0.8788171127,-0.9297764859,1009.2,4.9,2021,9,4,6.38
6.38,87.45,25.73,11.35,-0.9156625933,-0.4019477767,27.6,5.17,99.5,28.31,87.68,-0.8171448983,-0.8788171127,1009.3,6.68,2021,9,5,6.75
6.75,87.94,25.7,8.51,-0.9698720153,-0.2436150118,28.4,6.38,99.52,27.79,87.45,-0.9156625933,-0.8171448983,1009.7,11.35,2021,9,6,5.89
5.89,87.32,25.45,5.43,-0.8862035792,-0.4632960351,28.1,6.75,99.56,28.03,87.94,-0.9698720153,-0.9156625933,1010.2,8.51,2021,9,7,5.33
5.33,87.34,25.21,4.57,-0.9238795325,-0.3826834324,27.8,5.89,99.61,27.77,87.32,-0.8862035792,-0.9698720153,1010.6,5.43,2021,9,8,5.06
5.06,85.35,25.03,1.42,-0.9631625668,-0.2689198206,28.0,5.33,99.65,28.51,87.34,-0.9238795325,-0.8862035792,1010.6,4.57,2021,9,9,4.76
4.76,85.87,25.22,2.31,-0.930417568,-0.3665012267,29.2,5.06,99.6,28.55,85.35,-0.9631625668,-0.9238795325,1010.1,1.42,2021,9,10,5.54
5.54,85.62,25.36,1.44,-0.8553642602,-0.5180270094,29.1,4.76,99.57,27.96,85.87,-0.930417568,-0.9631625668,1009.8,2.31,2021,9,11,5.92
5.92,84.82,25.21,2.39,-0.8471219214,-0.5313985795,29.4,5.54,99.52,28.12,85.62,-0.8553642602,-0.930417568,1009.3,1.44,2021,9,12,6.69
6.69,86.43,25.3,6.58,-0.9177546257,-0.3971478906,27.8,5.92,99.46,28.12,84.82,-0.8471219214,-0.8553642602,1008.8,2.39,2021,9,13,6.48
6.48,88.4,25.54,5.45,-0.87630668,-0.4817536741,28.1,6.69,99.48,28.29,86.43,-0.9177546257,-0.8471219214,1008.9,6.58,2021,9,14,5.09
5.09,89.95,25.75,6.64,-0.8048937974,-0.5934188866,28.3,6.48,99.51,28.36,88.4,-0.87630668,-0.9177546257,1009.2,5.45,2021,9,15,5.54
5.54,88.87,25.21,8.29,-0.9232102171,-0.3842953227,27.5,5.09,99.49,27.49,89.95,-0.8048937974,-0.87630668,1008.3,6.64,2021,9,16,5.29
5.29,88.72,25.17,6.0,-0.813100761,-0.5821229702,28.2,5.54,99.39,28.05,88.87,-0.9232102171,-0.8048937974,1008.0,8.29,2021,9,17,4.45
4.45,86.65,25.1,6.65,-0.9537169507,-0.3007057995,28.9,5.29,99.48,28.18,88.72,-0.813100761,-0.9232102171,1009.3,6.0,2021,9,18,4.77
4.77,88.21,25.41,2.83,-0.9271838546,-0.3746065934,28.4,4.45,99.53,28.38,86.65,-0.9537169507,-0.813100761,1010.1,6.65,2021,9,19,4.05
4.05,88.27,25.62,5.86,-0.9010770213,-0.4336590846,28.8,4.77,99.54,28.37,88.21,-0.9271838546,-0.9537169507,1009.6,2.83,2021,9,20,3.98
3.98,89.33,25.55,6.33,-0.8270805743,-0.5620833779,25.8,4.05,99.49,27.98,88.27,-0.9010770213,-0.9271838546,1009.2,5.86,2021,9,21,4.71
4.71,88.08,25.42,2.94,-0.9515944039,-0.3073566178,27.8,3.98,99.33,28.37,89.33,-0.8270805743,-0.9010770213,1007.4,6.33,2021,9,22,3.96
3.96,85.56,25.64,5.05,-0.9578224948,-0.2873605198,28.9,4.71,99.38,28.68,88.08,-0.9515944039,-0.8270805743,1007.8,2.94,2021,9,23,5.22
5.22,85.95,25.68,16.09,-0.9636304532,-0.2672383761,29.2,3.96,99.4,29.21,85.56,-0.9578224948,-0.9515944039,1008.1,5.05,2021,9,24,4.55
4.55,84.5,25.55,6.18,-0.9931706495,-0.1166707371,28.8,5.22,99.43,27.9,85.95,-0.9636304532,-0.9578224948,1007.9,16.09,2021,9,25,5.32
5.32,87.01,25.36,14.33,-0.9040825497,-0.4273578634,28.8,4.55,99.31,28.11,84.5,-0.9931706495,-0.9636304532,1007.6,6.18,2021,9,26,7.32
7.32,87.51,24.76,13.72,-0.9271838546,-0.3746065934,28.5,5.32,99.33,26.68,87.01,-0.9040825497,-0.9931706495,1007.5,14.33,2021,9,27,9.33
9.33,86.26,24.93,8.07,-0.9933727656,-0.1149371505,26.6,7.32,99.47,27.67,87.51,-0.9271838546,-0.9040825497,1009.4,13.72,2021,9,28,6.72
6.72,86.87,24.93,1.05,-0.9935718557,0.1132032138,27.5,9.33,99.46,28.31,86.26,-0.9933727656,-0.9271838546,1009.3,8.07,2021,9,29,4.45
4.45,86.4,25.16,7.1,-0.9871362651,0.1598811877,28.4,6.72,99.53,28.29,86.87,-0.9935718557,-0.9933727656,1008.2,1.05,2021,9,30,3.78
3.78,88.27,24.2,43.12,-0.9914448614,0.1305261922,26.1,4.45,99.47,26.29,86.4,-0.9871362651,-0.9935718557,1008.4,7.1,2021,10,1,2.69
2.69,88.26,24.01,13.63,-0.9966373868,-0.08193850863,26.4,3.78,99.4,27.2,88.27,-0.9914448614,-0.9871362651,1007.9,43.12,2021,10,2,3.2
3.2,88.57,23.97,3.08,-0.882126866,-0.4710118812,27.8,2.69,99.38,28.15,88.26,-0.9966373868,-0.9914448614,1008.1,13.63,2021,10,3,3.16
3.16,90.16,25.1,10.25,-0.8987940463,-0.4383711468,28.6,3.2,99.35,27.76,88.57,-0.882126866,-0.9966373868,1007.6,3.08,2021,10,4,3.56
3.56,90.26,24.84,24.65,-0.7277727577,-0.6858183529,26.4,3.16,99.37,27.8,90.16,-0.8987940463,-0.882126866,1007.7,10.25,2021,10,5,5.66
5.66,88.58,24.8,16.25,-0.6870875108,-0.726574671,27.1,3.56,99.35,27.81,90.26,-0.7277727577,-0.8987940463,1007.9,24.65,2021,10,6,5.65
5.65,88.68,25.39,1.07,-0.4586495545,-0.8886172327,27.8,5.66,99.39,28.15,88.58,-0.6870875108,-0.7277727577,1008.3,16.25,2021,10,7,5.46
5.46,86.77,25.35,1.14,-0.6004202253,-0.7996846585,28.6,5.65,99.5,28.26,88.68,-0.4586495545,-0.6870875108,1009.2,1.07,2021,10,8,5.61
5.61,86.12,24.97,2.03,-0.8251134983,-0.5649670034,28.8,5.46,99.61,28.49,86.77,-0.6004202253,-0.4586495545,1010.2,1.14,2021,10,9,4.87
4.87,88.23,25.65,13.07,-0.9483236552,-0.3173046564,29.0,5.61,99.53,27.88,86.12,-0.8251134983,-0.6004202253,1009.1,2.03,2021,10,10,5.32
5.32,87.76,25.15,18.78,-0.9802711746,-0.1976573404,27.4,4.87,99.47,27.73,88.23,-0.9483236552,-0.8251134983,1008.8,13.07,2021,10,11,5.44
5.44,84.24,24.74,5.2,-0.9935718557,-0.1132032138,28.4,5.32,99.44,28.39,87.76,-0.9802711746,-0.9483236552,1008.4,18.78,2021,10,12,5.79
5.79,86.53,25.17,0.82,-0.9931706495,-0.1166707371,28.2,5.44,99.37,28.56,84.24,-0.9935718557,-0.9802711746,1008.0,5.2,2021,10,13,5.26
5.26,87.81,25.39,0.98,-0.956304756,-0.2923717047,29.2,5.79,99.31,28.67,86.53,-0.9931706495,-0.9935718557,1007.1,0.82,2021,10,14,5.64
5.64,87.48,25.75,2.0,-0.8651514206,-0.5015107372,29.4,5.26,99.1,28.61,87.81,-0.956304756,-0.9931706495,1005.3,0.98,2021,10,15,5.84
5.84,86.39,25.49,6.33,-0.7581343362,-0.6520984038,28.1,5.64,99.15,28.72,87.48,-0.8651514206,-0.956304756,1006.1,2.0,2021,10,16,6.93
6.93,87.8,25.93,3.24,-0.9156625933,-0.4019477767,28.3,5.84,99.31,27.85,86.39,-0.7581343362,-0.8651514206,1008.2,6.33,2021,10,17,6.84
6.84,86.68,25.63,3.01,-0.9958843986,-0.0906325802,28.5,6.93,99.49,28.58,87.8,-0.9156625933,-0.7581343362,1010.1,3.24,2021,10,18,6.13
6.13,83.84,24.84,4.97,-0.97154912,-0.2368381461,28.4,6.84,99.64,28.49,86.68,-0.9958843986,-0.9156625933,1010.8,3.01,2021,10,19,3.92
3.92,84.94,25.38,14.81,-0.9142539552,-0.4051415868,27.9,6.13,99.71,28.73,83.84,-0.97154912,-0.9958843986,1011.5,4.97,2021,10,20,2.82
2.82,86.1,25.29,33.26,-0.930417568,-0.3665012267,26.7,3.92,99.72,28.72,84.94,-0.9142539552,-0.97154912,1011.6,14.81,2021,10,21,2.79
2.79,85.41,24.59,9.53,-0.8100416404,-0.5863723567,28.1,2.82,99.79,28.8,86.1,-0.930417568,-0.9142539552,1012.0,33.26,2021,10,22,2.72
2.72,85.24,24.52,9.21,-0.5707135677,-0.8211492091,28.0,2.79,99.89,28.17,85.41,-0.8100416404,-0.930417568,1012.9,9.53,2021,10,23,4.3
4.3,85.16,24.15,10.47,-0.9792228106,-0.2027872954,26.6,2.72,99.86,27.91,85.24,-0.5707135677,-0.8100416404,1012.6,9.21,2021,10,24,3.74
3.74,86.52,24.49,10.69,-0.9354440308,0.3534748438,27.8,4.3,99.64,28.14,85.16,-0.9792228106,-0.5707135677,1010.1,10.47,2021,10,25,2.69
2.69,87.21,24.65,21.41,-0.9156625933,0.4019477767,27.1,3.74,99.55,26.91,86.52,-0.9354440308,-0.9792228106,1009.6,10.69,2021,10,26,2.37
2.37,85.73,24.44,14.6,-0.9785089851,0.2062041854,26.8,2.69,99.56,27.61,87.21,-0.9156625933,-0.9354440308,1009.6,21.41,2021,10,27,2.3
2.3,87.57,24.34,9.18,-0.4446351792,0.8957117602,26.6,2.37,99.5,27.79,85.73,-0.9785089851,-0.9156625933,1009.4,14.6,2021,10,28,3.5
3.5,90.49,24.53,26.3,-0.9854078985,-0.1702094992,27.5,2.3,99.53,26.17,87.57,-0.4446351792,-0.9785089851,1009.9,9.18,2021,10,29,4.15
4.15,86.81,24.38,23.0,-0.9348256764,-0.3551069624,26.8,3.5,99.6,28.17,90.49,-0.9854078985,-0.4446351792,1010.4,26.3,2021,10,30,1.97
1.97,90.51,24.5,37.3,0.03664370871,0.9993283938,27.5,4.15,99.38,28.57,86.81,-0.9348256764,-0.9854078985,1013.2,23.0,2021,10,31,5.6
5.6,90.76,24.42,33.65,-0.9494254776,0.313992456,27.0,1.97,99.34,26.73,90.51,0.03664370871,-0.9348256764,1009.5,37.3,2021,11,1,6.11
6.11,84.85,24.11,14.7,-0.4257792916,-0.9048270525,27.8,5.6,99.53,29.18,90.76,-0.9494254776,0.03664370871,1009.1,33.65,2021,11,2,2.57
2.57,87.62,24.66,14.79,-0.5090414158,-0.860742027,27.2,6.11,99.6,27.55,84.85,-0.4257792916,-0.9494254776,1010.6,14.7,2021,11,3,3.27
3.27,88.88,24.02,17.62,-0.7466381823,-0.6652303547,27.4,2.57,99.64,27.45,87.62,-0.5090414158,-0.4257792916,1010.5,14.79,2021,11,4,3.36
3.36,88.3,24.75,13.13,-0.9329535348,-0.3599968081,26.9,3.27,99.64,27.46,88.88,-0.7466381823,-0.5090414158,1010.4,17.62,2021,11,5,3.55
3.55,87.49,24.97,15.18,-0.9945218954,-0.1045284633,27.2,3.36,99.52,27.68,88.3,-0.9329535348,-0.7466381823,1008.7,13.13,2021,11,6,4.03
4.03,86.79,24.85,26.31,-0.9957246982,0.09237058745,26.9,3.55,99.49,27.26,87.49,-0.9945218954,-0.9329535348,1008.8,15.18,2021,11,7,5.18
5.18,85.64,24.72,36.77,-0.9521293927,0.305695305,24.6,4.03,99.52,26.9,86.79,-0.9957246982,-0.9945218954,1009.3,26.31,2021,11,8,5.81
5.81,89.67,24.1,28.3,-0.7241718614,0.6896195437,25.8,5.18,99.48,25.77,85.64,-0.9521293927,-0.9957246982,1008.6,36.77,2021,11,9,5.21
5.21,88.56,24.91,13.81,-0.769399555,0.6387678175,26.4,5.81,99.37,27.02,89.67,-0.7241718614,-0.9521293927,1007.9,28.3,2021,11,10,5.68
5.68,88.14,24.48,7.23,-0.9993283938,-0.03664370871,26.4,5.21,99.29,27.11,88.56,-0.769399555,-0.7241718614,1006.5,13.81,2021,11,11,4.52
4.52,85.58,25.43,10.02,-0.9099612709,-0.4146932427,27.4,5.68,99.41,27.94,88.14,-0.9993283938,-0.769399555,1008.6,7.23,2021,11,12,6.58
6.58,86.11,25.29,9.56,-0.9432226579,-0.3321611319,28.0,4.52,99.51,27.47,85.58,-0.9099612709,-0.9993283938,1009.9,10.02,2021,11,13,5.42
5.42,88.18,25.31,10.43,-0.9568135841,-0.2907021936,26.1,6.58,99.55,27.74,86.11,-0.9432226579,-0.9099612709,1010.0,9.56,2021,11,14,5.61
5.61,89.37,25.55,14.82,-0.9354440308,-0.3534748438,26.4,5.42,99.39,27.61,88.18,-0.9568135841,-0.9432226579,1008.2,10.43,2021,11,15,5.59
5.59,91.51,25.3,12.51,-0.9685831611,-0.2486898872,26.8,5.61,99.35,26.8,89.37,-0.9354440308,-0.9568135841,1008.2,14.82,2021,11,16,4.29
4.29,89.62,24.68,14.58,-0.9631625668,0.2689198206,27.8,5.59,99.46,27.46,91.51,-0.9685831611,-0.9354440308,1008.5,12.51,2021,11,17,3.51
3.51,87.06,24.3,6.36,-0.9607791542,0.2773146533,27.1,4.29,99.32,27.72,89.62,-0.9631625668,-0.9685831611,1007.0,14.58,2021,11,18,3.47
3.47,88.33,24.51,12.47,-0.909236109,-0.4162807923,27.0,3.51,99.2,27.89,87.06,-0.9607791542,-0.9631625668,1006.6,6.36,2021,11,19,5.0
5.0,83.75,24.01,2.11,-0.940288127,-0.3403795502,28.0,3.47,99.35,27.48,88.33,-0.909236109,-0.9607791542,1008.3,12.47,2021,11,20,4.62
4.62,78.77,23.56,0.12,-0.9997806835,-0.02094241988,26.8,5.0,99.53,28.59,83.75,-0.940288127,-0.909236109,1009.8,2.11,2021,11,21,3.64
3.64,83.06,23.61,0.32,-0.5402403205,0.8415107819,27.8,4.62,99.51,28.14,78.77,-0.9997806835,-0.940288127,1008.9,0.12,2021,11,22,3.38
3.38,86.72,23.87,12.88,0.2554457579,0.9668233886,29.1,3.64,99.38,28.83,83.06,-0.5402403205,-0.9997806835,1008.2,0.32,2021,11,23,4.48
4.48,89.95,23.98,41.82,0.2283508701,0.9735789029,26.4,3.38,99.36,27.55,86.72,0.2554457579,-0.5402403205,1007.7,12.88,2021,11,24,4.81
4.81,91.86,24.17,16.29,-0.4710118812,0.882126866,25.6,4.48,99.31,26.46,89.95,0.2283508701,0.2554457579,1008.1,41.82,2021,11,25,3.59
3.59,89.8,24.67,5.57,-0.1201368388,0.9927573419,27.3,4.81,99.36,28.0,91.86,-0.4710118812,0.2283508701,1008.5,16.29,2021,11,26,1.79
1.79,86.1,24.38,17.89,-0.144356201,0.9895257891,28.1,3.59,99.42,28.62,89.8,-0.1201368388,-0.4710118812,1008.3,5.57,2021,11,27,2.82
2.82,90.05,24.39,24.35,-0.791223533,-0.6115270402,27.4,1.79,99.48,26.98,86.1,-0.144356201,-0.1201368388,1009.0,17.89,2021,11,28,2.52
2.52,87.25,23.99,9.74,-0.3534748438,-0.9354440308,26.8,2.82,99.64,27.93,90.05,-0.791223533,-0.144356201,1010.4,24.35,2021,11,29,2.62
2.62,80.9,24.58,12.38,-0.8829475929,-0.4694715628,27.7,2.52,99.62,28.8,87.25,-0.3534748438,-0.791223533,1010.6,9.74,2021,11,30,1.11
1.11,79.31,24.52,3.82,0.6573752458,0.7535633923,27.4,2.62,99.56,30.3,80.9,-0.8829475929,-0.3534748438,1010.2,12.38,2021,12,1,1.41
1.41,84.73,24.9,5.81,-0.3746065934,0.9271838546,27.4,1.11,99.57,28.58,79.31,0.6573752458,-0.8829475929,1010.4,3.82,2021,12,2,1.95
1.95,83.68,24.11,3.12,-0.2756373558,0.9612616959,28.1,1.41,99.64,29.02,84.73,-0.3746065934,0.6573752458,1010.9,5.81,2021,12,3,1.96
1.96,85.04,25.31,4.99,-0.9284858269,0.3713678356,28.0,1.95,99.71,28.63,83.68,-0.2756373558,-0.3746065934,1011.6,3.12,2021,12,4,1.97
1.97,82.0,24.85,6.09,-0.8972583697,0.4415058528,28.2,1.96,99.69,28.87,85.04,-0.9284858269,-0.2756373558,1011.0,4.99,2021,12,5,1.66
1.66,83.0,24.51,6.92,-0.4893824517,0.8720692724,27.5,1.97,99.61,29.02,82.0,-0.8972583697,-0.9284858269,1010.8,6.09,2021,12,6,2.06
2.06,80.23,24.11,0.59,0.5664062369,0.8241261886,28.8,1.66,99.6,29.13,83.0,-0.4893824517,-0.8972583697,1010.1,6.92,2021,12,7,3.32
3.32,83.34,22.58,2.08,0.2840153447,0.9588197349,28.1,2.06,99.57,29.87,80.23,0.5664062369,-0.4893824517,1010.1,0.59,2021,12,8,3.1
3.1,83.17,24.15,12.88,0.7466381823,0.6652303547,28.0,3.32,99.63,28.79,83.34,0.2840153447,0.5664062369,1011.0,2.08,2021,12,9,3.47
3.47,83.95,23.1,1.65,0.6401096995,0.7682835236,28.4,3.1,99.69,29.41,83.17,0.7466381823,0.2840153447,1011.0,12.88,2021,12,10,4.56
4.56,84.19,23.78,0.97,0.6238795967,0.7815204724,28.5,3.47,99.61,29.84,83.95,0.6401096995,0.7466381823,1010.3,1.65,2021,12,11,5.21
5.21,84.5,23.39,5.16,0.6142852001,0.7890840848,28.1,4.56,99.58,29.81,84.19,0.6238795967,0.6401096995,1010.5,0.97,2021,12,12,4.76
4.76,88.45,24.5,12.05,0.474088209,0.8804773535,27.6,5.21,99.53,28.13,84.5,0.6142852001,0.6238795967,1010.0,5.16,2021,12,13,4.68
4.68,87.75,23.88,4.78,0.5562956155,0.8309844693,24.8,4.76,99.51,27.81,88.45,0.474088209,0.6142852001,1009.6,12.05,2021,12,14,4.59
4.59,88.39,24.14,3.84,0.5135412521,0.8580649057,25.64,4.68,99.59,27.47,87.75,0.5562956155,0.474088209,1009.688762,4.78,2021,12,15,4.11
4.11,86.07,23.57,2.61,0.4954586684,0.8686315144,26.48,4.59,99.68,28.71,88.39,0.5135412521,0.5562956155,1010.300044,3.84,2021,12,16,4.45
4.45,83.92,23.85,0.8,0.5015107372,0.8651514206,27.32,4.11,99.77,28.63,86.07,0.4954586684,0.5135412521,1011.307086,2.61,2021,12,17,4.22
4.22,86.06,22.98,7.92,0.4289351334,0.9033352929,28.16,4.45,99.68,28.56,83.92,0.5015107372,0.4954586684,1011.949325,0.8,2021,12,18,3.86
3.86,84.77,23.78,3.24,0.4162807923,0.909236109,29.0,4.22,99.77,28.95,86.06,0.4289351334,0.5015107372,1012.1,7.92,2021,12,19,5.82
5.82,85.05,23.15,0.19,0.4273578634,0.9040825497,28.6,3.86,99.8,29.23,84.77,0.4162807923,0.4289351334,1012.0,3.24,2021,12,20,5.36
5.36,83.93,22.93,0.14,0.3971478906,0.9177546257,28.2,5.82,99.87,29.49,85.05,0.4273578634,0.4162807923,1012.6,0.19,2021,12,21,4.46
4.46,82.37,23.58,0.87,0.345298199,0.9384930228,28.1,5.36,99.78,29.67,83.93,0.3971478906,0.4273578634,1011.6,0.14,2021,12,22,3.88
3.88,82.34,23.28,0.59,0.2300497372,0.9731788728,27.6,4.46,99.73,28.34,82.37,0.345298199,0.3971478906,1011.1,0.87,2021,12,23,4.13
4.13,78.58,21.18,0.13,0.5060337641,0.8625136692,26.6,3.88,99.76,28.3,82.34,0.2300497372,0.345298199,1011.5,0.59,2021,12,24,4.08
4.08,77.2,20.54,0.0,0.670426619,0.741975841,26.6,4.13,99.8,28.4,78.58,0.5060337641,0.2300497372,1011.8,0.13,2021,12,25,4.2
4.2,77.83,20.46,0.02,0.712026046,0.702153053,26.2,4.08,99.9,28.81,77.2,0.670426619,0.5060337641,1013.0,0.0,2021,12,26,3.69
3.69,80.03,21.0,0.01,0.7181262978,0.6959127966,27.4,4.2,99.88,29.18,77.83,0.712026046,0.670426619,1012.5,0.02,2021,12,27,4.17
4.17,80.34,21.21,0.01,0.7205511117,0.6934018283,27.4,3.69,99.8,29.21,80.03,0.7181262978,0.712026046,1011.3,0.01,2021,12,28,4.3
4.3,82.43,21.22,0.16,0.5328762761,0.8461931661,28.2,4.17,99.7,29.42,80.34,0.7205511117,0.7181262978,1010.7,0.01,2021,12,29,4.52
4.52,81.9,22.86,1.24,0.6279630576,0.7782431485,27.6,4.3,99.73,29.65,82.43,0.5328762761,0.7205511117,1011.6,0.16,2021,12,30,2.39
2.39,80.41,23.81,2.27,0.6921431739,0.7217602281,27.3,4.52,99.77,29.58,81.9,0.6279630576,0.5328762761,1012.1,1.24,2021,12,31,1.93
1.93,83.19,23.62,4.03,0.6494480483,0.7604059656,27.6,2.39,99.77,30.24,80.41,0.6921431739,0.6279630576,1011.9,2.27,2022,1,1,3.18
